sold_today,date,prod_id_unique,product_name,expiry_date,product_type,price,weekday,weather,same_prod_type_stock
False,2024-04-12,I_362_20240412,I,2024-04-13,ピザ,180,金,曇り,150
True,2024-04-12,I_363_20240412,I,2024-04-13,ピザ,180,金,曇り,150
True,2024-04-12,I_364_20240412,I,2024-04-13,ピザ,180,金,曇り,150
True,2024-04-12,I_365_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_366_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_367_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_368_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_369_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_370_20240412,I,2024-04-13,ピザ,180,金,曇り,150
True,2024-04-12,I_371_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_372_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_373_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_374_20240412,I,2024-04-13,ピザ,180,金,曇り,150
True,2024-04-12,I_375_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_376_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_377_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_378_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_379_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_380_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-12,I_381_20240412,I,2024-04-13,ピザ,180,金,曇り,150
False,2024-04-13,D_117_20240413,D,2024-04-14,食パン,180,土,曇り,50
False,2024-04-13,D_118_20240413,D,2024-04-14,食パン,180,土,曇り,50
False,2024-04-13,D_119_20240413,D,2024-04-14,食パン,180,土,曇り,50
False,2024-04-13,D_124_20240413,D,2024-04-14,食パン,180,土,曇り,50
False,2024-04-13,D_125_20240413,D,2024-04-14,食パン,180,土,曇り,50
False,2024-04-13,H_143_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_144_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_145_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_148_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_149_20240413,H,2024-04-14,チョコ,190,土,曇り,200
True,2024-04-13,H_151_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_154_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_155_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_156_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_161_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_163_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_164_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_165_20240413,H,2024-04-14,チョコ,190,土,曇り,200
True,2024-04-13,H_167_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,H_168_20240413,H,2024-04-14,チョコ,190,土,曇り,200
False,2024-04-13,A_217_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_218_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_219_20240413,A,2024-04-14,チョコ,150,土,曇り,200
True,2024-04-13,A_220_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_221_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_222_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_223_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_230_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_231_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_235_20240413,A,2024-04-14,チョコ,150,土,曇り,200
True,2024-04-13,A_236_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_237_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_238_20240413,A,2024-04-14,チョコ,150,土,曇り,200
True,2024-04-13,A_239_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_242_20240413,A,2024-04-14,チョコ,150,土,曇り,200
False,2024-04-13,A_243_20240413,A,2024-04-14,チョコ,150,土,曇り,200
True,2024-04-13,B_252_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_253_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_254_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_255_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_256_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_259_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_260_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_267_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_268_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_270_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_271_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_272_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_273_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_274_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_275_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_276_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_277_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_278_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,B_279_20240413,B,2024-04-13,チョコ,200,土,曇り,200
True,2024-04-13,C_302_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_303_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_304_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_305_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_306_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_309_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_310_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_311_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_312_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_313_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_314_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_316_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_317_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_318_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_319_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_321_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_334_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_335_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_336_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_337_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_338_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_340_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_341_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_342_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,C_343_20240413,C,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_283_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_284_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_285_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_286_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_287_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_288_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_289_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_290_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_294_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_295_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_300_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_304_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_306_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,F_310_20240413,F,2024-04-13,ピザ,220,土,曇り,150
True,2024-04-13,H_170_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_174_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_175_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_176_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_178_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_179_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_180_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_181_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_182_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_183_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_184_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_185_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_186_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,H_188_20240413,H,2024-04-15,チョコ,190,土,曇り,200
False,2024-04-13,A_244_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_246_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_247_20240413,A,2024-04-15,チョコ,150,土,曇り,200
True,2024-04-13,A_252_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_253_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_254_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_256_20240413,A,2024-04-15,チョコ,150,土,曇り,200
True,2024-04-13,A_257_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_258_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_259_20240413,A,2024-04-15,チョコ,150,土,曇り,200
True,2024-04-13,A_260_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_262_20240413,A,2024-04-15,チョコ,150,土,曇り,200
True,2024-04-13,A_263_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,A_264_20240413,A,2024-04-15,チョコ,150,土,曇り,200
False,2024-04-13,B_281_20240413,B,2024-04-14,チョコ,200,土,曇り,200
False,2024-04-13,B_282_20240413,B,2024-04-14,チョコ,200,土,曇り,200
False,2024-04-13,B_286_20240413,B,2024-04-14,チョコ,200,土,曇り,200
False,2024-04-13,B_287_20240413,B,2024-04-14,チョコ,200,土,曇り,200
True,2024-04-13,B_289_20240413,B,2024-04-14,チョコ,200,土,曇り,200
False,2024-04-13,B_291_20240413,B,2024-04-14,チョコ,200,土,曇り,200
False,2024-04-13,B_292_20240413,B,2024-04-14,チョコ,200,土,曇り,200
False,2024-04-13,B_293_20240413,B,2024-04-14,チョコ,200,土,曇り,200
True,2024-04-13,B_294_20240413,B,2024-04-14,チョコ,200,土,曇り,200
True,2024-04-13,B_295_20240413,B,2024-04-14,チョコ,200,土,曇り,200
True,2024-04-13,C_348_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_349_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_350_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_352_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_353_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_354_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_355_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_356_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_357_20240413,C,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,C_358_20240413,C,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,D_129_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_130_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_131_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_133_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_134_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_140_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_141_20240413,D,2024-04-17,食パン,180,土,曇り,50
True,2024-04-13,D_142_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_143_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_144_20240413,D,2024-04-17,食パン,180,土,曇り,50
True,2024-04-13,D_145_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,D_147_20240413,D,2024-04-17,食パン,180,土,曇り,50
False,2024-04-13,E_212_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_213_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_214_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_216_20240413,E,2024-04-14,チョコ,160,土,曇り,200
True,2024-04-13,E_217_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_218_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_219_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_220_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_222_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_223_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_224_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_225_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_226_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_227_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_228_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_229_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_232_20240413,E,2024-04-14,チョコ,160,土,曇り,200
True,2024-04-13,E_233_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_234_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_235_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_237_20240413,E,2024-04-14,チョコ,160,土,曇り,200
True,2024-04-13,E_238_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_239_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_240_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_241_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_242_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_243_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,E_244_20240413,E,2024-04-14,チョコ,160,土,曇り,200
False,2024-04-13,F_311_20240413,F,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,F_312_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_325_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_326_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_327_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_328_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_329_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_330_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_331_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_332_20240413,F,2024-04-14,ピザ,220,土,曇り,150
False,2024-04-13,F_333_20240413,F,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,F_334_20240413,F,2024-04-14,ピザ,220,土,曇り,150
True,2024-04-13,G_324_20240413,G,2024-04-13,クロワッサン,130,土,曇り,50
True,2024-04-13,G_328_20240413,G,2024-04-13,クロワッサン,130,土,曇り,50
True,2024-04-13,G_330_20240413,G,2024-04-13,クロワッサン,130,土,曇り,50
True,2024-04-13,I_341_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_342_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_343_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_345_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_346_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_347_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_348_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_349_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_351_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_352_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_353_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_354_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_355_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_356_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_358_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_361_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_362_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_366_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_367_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_368_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_369_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_370_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_372_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_373_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_374_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_376_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_377_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_378_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_379_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_380_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,I_381_20240413,I,2024-04-13,ピザ,180,土,曇り,150
True,2024-04-13,A_265_20240413,A,2024-04-16,チョコ,150,土,曇り,200
True,2024-04-13,A_266_20240413,A,2024-04-16,チョコ,150,土,曇り,200
True,2024-04-13,A_267_20240413,A,2024-04-16,チョコ,150,土,曇り,200
True,2024-04-13,A_268_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_269_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_270_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_271_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_272_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_273_20240413,A,2024-04-16,チョコ,150,土,曇り,200
True,2024-04-13,A_274_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_275_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_276_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_277_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_278_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_279_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_280_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_281_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,A_282_20240413,A,2024-04-16,チョコ,150,土,曇り,200
True,2024-04-13,A_283_20240413,A,2024-04-16,チョコ,150,土,曇り,200
True,2024-04-13,A_284_20240413,A,2024-04-16,チョコ,150,土,曇り,200
False,2024-04-13,B_298_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_299_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_300_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_301_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_302_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_303_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_304_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_305_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_306_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_307_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_308_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_309_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_310_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_311_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_312_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_313_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_314_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_315_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_316_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,B_317_20240413,B,2024-04-15,チョコ,200,土,曇り,200
False,2024-04-13,B_318_20240413,B,2024-04-15,チョコ,200,土,曇り,200
True,2024-04-13,C_360_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_361_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_362_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_363_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_364_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_365_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_366_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_367_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_368_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_369_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_370_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_371_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_372_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_373_20240413,C,2024-04-15,ピザ,220,土,曇り,150
True,2024-04-13,C_374_20240413,C,2024-04-15,ピザ,220,土,曇り,150
False,2024-04-13,D_148_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_149_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_150_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_151_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_152_20240413,D,2024-04-18,食パン,180,土,曇り,50
True,2024-04-13,D_153_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_154_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_155_20240413,D,2024-04-18,食パン,180,土,曇り,50
True,2024-04-13,D_156_20240413,D,2024-04-18,食パン,180,土,曇り,50
True,2024-04-13,D_157_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_158_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_159_20240413,D,2024-04-18,食パン,180,土,曇り,50
True,2024-04-13,D_160_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_161_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_162_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_163_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_164_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_165_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_166_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_167_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_168_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_169_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_170_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_171_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_172_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_173_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_174_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_175_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_176_20240413,D,2024-04-18,食パン,180,土,曇り,50
True,2024-04-13,D_177_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_178_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_179_20240413,D,2024-04-18,食パン,180,土,曇り,50
False,2024-04-13,D_180_20240413,D,2024-04-18,食パン,180,土,曇り,50
True,2024-04-13,E_245_20240413,E,2024-04-15,チョコ,160,土,曇り,200
True,2024-04-13,E_246_20240413,E,2024-04-15,チョコ,160,土,曇り,200
True,2024-04-13,E_247_20240413,E,2024-04-15,チョコ,160,土,曇り,200
True,2024-04-13,E_248_20240413,E,2024-04-15,チョコ,160,土,曇り,200
